t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx meshvelz enstr 
3.651315674447541 4948 0.003369798338524982 0.003369798338524799 0.0009431304778174669 0.2429251200816447 0.007074879918355353 5.033388725586603e-06 0.245193205330547 0.2444587927997179 0.5084340178360605 0.4150474899588282 0.4402644907136063 0.2104071278609068 -0.0007328087269869475 0.0004106367542304136 -0.0004492132086406966 0.02516725874809463 -0.01409359698588499 0.01541496179574007 -0.0007340704050882087 0.0004128611436008644 -0.0004466231885255433 0.02523117361529673 -0.01419411949239846 0.01540255755877474 0 0 0 0.004215546394830958 
3.988295508300021 5332 0.003369798338524982 0.003369798338524799 0.0002723526273697362 0.2429250685249934 0.007074931475006603 9.822724945477025e-06 0.2448751754341047 0.2447072546142312 0.5082811416936668 0.4259661366681322 0.4317318711941339 0.2156584596605854 -0.001021106639064836 0.0009440738543311424 -0.0004675655237003106 0.03504618579523036 -0.03243080947321068 0.01607789807877157 -0.001021565320657192 0.0009493329997399036 -0.0004691523778096912 0.03508295249142644 -0.0325810486824442 0.01606835921504865 0 0 0 0.00449630646518478 
4.325275342152543 5729 0.003369798338524982 0.003369798338525243 0.0002839839643488177 0.2429251410311992 0.007074858968800806 6.617319684436684e-06 0.2445939685374847 0.2450124751683035 0.5081285502725968 0.4356236232046357 0.4212536148747927 0.220894899805405 -0.0006153738351781608 0.0007732051095726456 -0.0004246819426766418 0.02115975119155955 -0.02652134165754669 0.01453686301751065 -0.000617106464597445 0.0007757438718343808 -0.0004247909249745671 0.02119079220090163 -0.02661974341887529 0.01456399810127762 0 0 0 0.003440791942665191 
4.662255176005067 6129 0.003369798338524982 0.003369798338525243 0.0003929968693795016 0.2429251947115997 0.007074805288400264 2.536381620004479e-06 0.2444415694680307 0.2451830395323954 0.5079963231167598 0.4408579479188564 0.4153983412701833 0.2254329595048168 -0.0002481156954261747 0.0002176196421112953 -0.0003607170599244948 0.008514040030301255 -0.007477034427835805 0.01239362579852298 -0.0002499917933383966 0.0002192794905063664 -0.0003613429700905915 0.008564984409204425 -0.007503630852785538 0.01241444003754055 0 0 0 0.003367849979765552 
4.999235009857592 6511 0.003369798338524982 0.003369798338525243 0.000933182631038901 0.2429251832210177 0.007074816778982275 3.146512548067122e-06 0.2444891704444688 0.2451380529938441 0.5078758566313736 0.4392231730232584 0.4169427497811735 0.2295698284536839 0.0005105574067072619 -0.0004518187648004302 -0.0003699809122509709 -0.01754392929464226 0.01550235263428578 0.01272263828160511 0.0005136182041090246 -0.0004533078254348456 -0.0003683472058827193 -0.01763237710053532 0.01555514666243487 0.01272932821247769 0 0 0 0.002908647672868846 
5.336214843710116 6836 0.003369798338524982 0.003369798338525243 0.0009771057860344717 0.242925143370268 0.007074856629732046 6.493290560590115e-06 0.2447346537076 0.2449292672385068 0.507744930692972 0.430793063367537 0.4241107343294256 0.2340669221371512 0.0008137370197736214 -0.0007307589696913138 -0.0003949602362203244 -0.02793795154035413 0.02509438025970851 0.01355732042961316 0.000817587280470092 -0.0007332161229066451 -0.000394088967471426 -0.02805818405932182 0.02517762065527649 0.01355220269184942 0 0 0 0.003026525954307279 
5.67319467756264 7215 0.003369798338524982 0.003369798338525243 0.0002342508442371624 0.2429251247856165 0.007074875214383536 5.437845470074863e-06 0.2449849721326654 0.2446762895046964 0.5076253050816324 0.4221975630041923 0.4327965861171466 0.2381751433978677 0.0006592923891146772 -0.0006900351786720381 -0.0003051678643862845 -0.02264848434249204 0.02368179282623471 0.01049477810538308 0.0006619019725529074 -0.0006917621604369545 -0.0003051941255253987 -0.02270130699281047 0.02375081476937943 0.0104876769979027 0 0 0 0.002788702795573817 
6.010174511415165 7607 0.003369798338524982 0.003369798338525243 0.0002805990370215583 0.2429251062105688 0.007074893789431195 1.508125867203703e-06 0.2451511500157084 0.2445124383324876 0.5075284598405371 0.4164911774637191 0.4384221220266076 0.2415011502933764 0.000253898760234224 -0.0002366467281883259 -0.0002893851365143163 -0.00872559805689049 0.008116871393627002 0.009948306638828081 0.0002549972947983807 -0.000237225181604797 -0.000289772933731688 -0.008741146087465387 0.008150240306095364 0.009980284964329055 0 0 0 0.002464742368885223 
6.347154345267689 8004 0.003369798338524982 0.003369798338525243 0.0002440237718818807 0.2429251042052944 0.007074895794705565 1.932023070504228e-06 0.245124260777519 0.2445208892504388 0.5074205708904348 0.4174144034157208 0.4381318945765311 0.2452057232884384 -0.0003800764173135166 0.0002518986483541691 -0.0003450837762237469 0.01305943207764576 -0.00863907216883486 0.01183509167275736 -0.0003804836123278776 0.0002526343961217803 -0.0003478457769808459 0.01307551687727837 -0.008676257460992143 0.01184158650402765 0 0 0 0.002283361555844455 
6.684134179120213 8346 0.003369798338524982 0.003369798338525243 0.0009616029194979008 0.2429250811706045 0.007074918829395502 4.952826418996094e-06 0.2449196981139446 0.2446723962859393 0.5073078699012085 0.4244377254073242 0.4329291043320149 0.2490762888247915 -0.0007742142834848574 0.0006278855514322107 -0.000328249926278669 0.0265897528821711 -0.02155256886510259 0.01126181235968409 -0.0007763485238769249 0.0006305790823518759 -0.0003303264893795735 0.0266561096707737 -0.0216561534767753 0.01126281594953009 0 0 0 0.002684472211784934 
7.021114012972737 8722 0.003369798338524982 0.003369798338525243 0.0002315087443082292 0.2429250903219105 0.007074909678089476 4.503540652287125e-06 0.2446624979012571 0.244909608767393 0.5071924331494697 0.4332692201634796 0.4247843868289296 0.2530396072927582 -0.0006446007459118029 0.0006967394313176136 -0.0003561427924933684 0.02213042651845845 -0.02392589617776518 0.01223217560026756 -0.000646179783144599 0.0006987346608115072 -0.000355751617249238 0.02218362337634044 -0.02398193401197705 0.01222742053186487 0 0 0 0.002224275646729693 
7.358093846825262 9120 0.003369798338524982 0.003369798338525243 0.0003154752484268254 0.2429251082896815 0.007074891710318477 1.250820544965172e-06 0.2445245814154479 0.2450841090245815 0.5070733474085205 0.4380052313230063 0.4187931626998765 0.2571279172118855 -0.0001912462149936206 0.0002807089011969804 -0.0003453275405722095 0.006571366235669518 -0.009634271325048164 0.01185118251616086 -0.0001915786204043102 0.0002810671197656089 -0.0003451281902081371 0.006579685464418806 -0.009638954480540708 0.01186656207043023 0 0 0 0.002166189016644372 
7.695073680677786 9520 0.003369798338524982 0.003369798338525243 0.0003288328209825078 0.2429250940315089 0.007074905968491114 1.527229122471e-06 0.2445351420524783 0.2450793265897606 0.506962490698031 0.4376422296894036 0.4189570230621293 0.2609348145338806 0.000266766994635997 -0.0002933502329066943 -0.0003156597355395009 -0.009173100137536149 0.0100605072692845 0.01085554636823359 0.0002681889805265517 -0.0002935112394038269 -0.0003156839150998963 -0.009217495270938257 0.01008559454324051 0.01086388753207017 0 0 0 0.002158714177971008 
8.032053514530309 9863 0.003369798338524982 0.003369798338525243 0.0009370889268536392 0.2429250855284734 0.007074914471526576 3.919184124350944e-06 0.2447012483528285 0.2449154144460474 0.5068553573107889 0.4319385523688919 0.4245849205021204 0.2646136546591601 0.0006638801502527809 -0.0006084952977513933 -0.0003262619536842297 -0.02281129654078194 0.02087780357666433 0.01122356142994646 0.0006676137710381525 -0.0006092653553957817 -0.0003275985276853308 -0.0229117043124248 0.02092582290930206 0.01122753853999811 0 0 0 0.002259311719129347 
8.369033348382834 10221 0.003369798338524982 0.003369798338525243 0.0009656337484599923 0.2429250777910684 0.007074922208931619 3.471759292653648e-06 0.2449255266111666 0.2447104697940348 0.5067430130414818 0.4242375119227209 0.4316217194784296 0.2684713811297817 0.0005861197977419505 -0.0005632773904467497 -0.0003254839346173928 -0.02011776040348272 0.01934833406559337 0.01116615089589516 0.0005881444522810173 -0.000565796762475852 -0.000326334582584898 -0.02017717244397749 0.01941466100678052 0.01116570965441779 0 0 0 0.002172260422624137 
8.706013182235358 10590 0.003369798338524982 0.003369798338525243 0.0008680218770786514 0.2429250693819156 0.007074930618084406 1.003793241260174e-06 0.2450617709590841 0.2445681084979805 0.5066391934683993 0.419559208018507 0.4365096198442154 0.2720364168903234 0.0001984241920857933 -0.0002386721199098529 -0.0003011948054558198 -0.006808895759870698 0.008199677746166142 0.01033618291213671 0.000198388684190486 -0.0002395475816929658 -0.000301904747197917 -0.006806358465638412 0.008217113420797024 0.01034316985284777 0 0 0 0.001940486836651925 
9.042993016087882 10902 0.003369798338524982 0.003369798338525243 0.0002594176951405181 0.2429250754466999 0.007074924553300108 1.185008910357027e-06 0.2450444278267476 0.2445657503651424 0.5065378290812099 0.4201548525358306 0.4365907533852392 0.2755166700583804 -0.0002862858775751582 0.0002104613441750641 -0.000302984939227604 0.009825487025613788 -0.007231289118948584 0.01040917543807369 -0.0002867669177196664 0.000211374813115795 -0.0003033578950357409 0.009857402394581586 -0.007267665641846085 0.01041549339417607 0 0 0 0.001787978455787888 
9.379972849940406 11216 0.003369798338524982 0.003369798338525243 0.0008181188847126056 0.2429250746331585 0.007074925366841489 2.820244611718044e-06 0.2448942393706255 0.2446898220164064 0.506436938622137 0.4253117125111914 0.4323305994188503 0.2789808776612215 -0.0005580639390488393 0.0004851018378683341 -0.000294412055254497 0.01916966275072563 -0.01664821815999373 0.01009892905192164 -0.0005596653830976885 0.0004863763103169617 -0.0002934157117834476 0.01922636838033196 -0.01671059284615754 0.01009981128467267 0 0 0 0.001627863772175515 
9.716952683792931 11554 0.003369798338524982 0.003369798338525243 0.0008301471773280695 0.2429250819403986 0.007074918059601419 2.88059946573077e-06 0.2446992988464145 0.2448686149344784 0.5063378173543914 0.4320053958545608 0.4261917420114684 0.2823840803287626 -0.0005338253603205439 0.0005307592032038992 -0.0002980572690320371 0.01833310836882197 -0.01822068533021256 0.01022978330094798 -0.0005357250458847939 0.0005332313342369245 -0.000297059852827194 0.01840367872420459 -0.01831410504505001 0.01022512109533848 0 0 0 0.00172519228377389 
